"hr05","hr10","hr15","hr20","hr25","hr30","hr35","hr40","hr45","hr50","hr55","hr60","hr65","hr70","hr75","hr80","hr85","hr90","hr95","ID","n","X","BirdID","Observer","BoomX","BoomY","Class","DateTime","Year","nest","select"
0.0279491202914626,0.0580800394989584,0.0905032284536789,0.125439628818007,0.163110182254326,0.20359774188603,0.246405188972757,0.291449670391112,0.338896892387883,0.389464915365816,0.443927035143251,0.503222253785317,0.568648603558514,0.641752676099523,0.724661034908783,0.821350629909189,0.939333477621766,1.09537352667983,1.34100541983425,"1-2016",42,1,1,"ECK",476298,6374425,"observation",2016-06-09 22:19:00,2016,0,1
0.0279491202914626,0.0580800394989584,0.0905032284536789,0.125439628818007,0.163110182254326,0.20359774188603,0.246405188972757,0.291449670391112,0.338896892387883,0.389464915365816,0.443927035143251,0.503222253785317,0.568648603558514,0.641752676099523,0.724661034908783,0.821350629909189,0.939333477621766,1.09537352667983,1.34100541983425,"1-2016",42,2,1,"ECK",476298,6374425,"observation",2016-06-09 22:19:00,2016,0,1
0.0279491202914626,0.0580800394989584,0.0905032284536789,0.125439628818007,0.163110182254326,0.20359774188603,0.246405188972757,0.291449670391112,0.338896892387883,0.389464915365816,0.443927035143251,0.503222253785317,0.568648603558514,0.641752676099523,0.724661034908783,0.821350629909189,0.939333477621766,1.09537352667983,1.34100541983425,"1-2016",42,3,1,"ECK",476304,6374415,"observation",2016-06-10 23:33:28,2016,0,1
0.0279491202914626,0.0580800394989584,0.0905032284536789,0.125439628818007,0.163110182254326,0.20359774188603,0.246405188972757,0.291449670391112,0.338896892387883,0.389464915365816,0.443927035143251,0.503222253785317,0.568648603558514,0.641752676099523,0.724661034908783,0.821350629909189,0.939333477621766,1.09537352667983,1.34100541983425,"1-2016",42,4,1,"ECK",476304,6374415,"observation",2016-06-10 23:33:28,2016,0,1
0.0279491202914626,0.0580800394989584,0.0905032284536789,0.125439628818007,0.163110182254326,0.20359774188603,0.246405188972757,0.291449670391112,0.338896892387883,0.389464915365816,0.443927035143251,0.503222253785317,0.568648603558514,0.641752676099523,0.724661034908783,0.821350629909189,0.939333477621766,1.09537352667983,1.34100541983425,"1-2016",42,5,1,"ECK",476304,6374415,"observation",2016-06-10 23:33:28,2016,0,1
0.0279491202914626,0.0580800394989584,0.0905032284536789,0.125439628818007,0.163110182254326,0.20359774188603,0.246405188972757,0.291449670391112,0.338896892387883,0.389464915365816,0.443927035143251,0.503222253785317,0.568648603558514,0.641752676099523,0.724661034908783,0.821350629909189,0.939333477621766,1.09537352667983,1.34100541983425,"1-2016",42,6,1,"ECK",476328,6374429,"observation",2016-06-10 23:33:28,2016,0,1
0.0279491202914626,0.0580800394989584,0.0905032284536789,0.125439628818007,0.163110182254326,0.20359774188603,0.246405188972757,0.291449670391112,0.338896892387883,0.389464915365816,0.443927035143251,0.503222253785317,0.568648603558514,0.641752676099523,0.724661034908783,0.821350629909189,0.939333477621766,1.09537352667983,1.34100541983425,"1-2016",42,7,1,"ECK",476328,6374429,"observation",2016-06-10 23:33:28,2016,0,1
0.0279491202914626,0.0580800394989584,0.0905032284536789,0.125439628818007,0.163110182254326,0.20359774188603,0.246405188972757,0.291449670391112,0.338896892387883,0.389464915365816,0.443927035143251,0.503222253785317,0.568648603558514,0.641752676099523,0.724661034908783,0.821350629909189,0.939333477621766,1.09537352667983,1.34100541983425,"1-2016",42,8,1,"ECK",476329,6374400,"observation",2016-06-09 22:19:00,2016,0,1
0.0279491202914626,0.0580800394989584,0.0905032284536789,0.125439628818007,0.163110182254326,0.20359774188603,0.246405188972757,0.291449670391112,0.338896892387883,0.389464915365816,0.443927035143251,0.503222253785317,0.568648603558514,0.641752676099523,0.724661034908783,0.821350629909189,0.939333477621766,1.09537352667983,1.34100541983425,"1-2016",42,9,1,"ECK",476331,6374424,"observation",2016-06-09 22:19:00,2016,0,1
0.0279491202914626,0.0580800394989584,0.0905032284536789,0.125439628818007,0.163110182254326,0.20359774188603,0.246405188972757,0.291449670391112,0.338896892387883,0.389464915365816,0.443927035143251,0.503222253785317,0.568648603558514,0.641752676099523,0.724661034908783,0.821350629909189,0.939333477621766,1.09537352667983,1.34100541983425,"1-2016",42,10,1,"ECK",476331,6374424,"observation",2016-06-09 22:19:00,2016,0,1
0.0279491202914626,0.0580800394989584,0.0905032284536789,0.125439628818007,0.163110182254326,0.20359774188603,0.246405188972757,0.291449670391112,0.338896892387883,0.389464915365816,0.443927035143251,0.503222253785317,0.568648603558514,0.641752676099523,0.724661034908783,0.821350629909189,0.939333477621766,1.09537352667983,1.34100541983425,"1-2016",42,11,1,"ECK",476334,6374380,"observation",2016-06-10 23:33:28,2016,0,1
0.0279491202914626,0.0580800394989584,0.0905032284536789,0.125439628818007,0.163110182254326,0.20359774188603,0.246405188972757,0.291449670391112,0.338896892387883,0.389464915365816,0.443927035143251,0.503222253785317,0.568648603558514,0.641752676099523,0.724661034908783,0.821350629909189,0.939333477621766,1.09537352667983,1.34100541983425,"1-2016",42,12,1,"ECK",476334,6374380,"observation",2016-06-10 23:33:28,2016,0,1
0.0279491202914626,0.0580800394989584,0.0905032284536789,0.125439628818007,0.163110182254326,0.20359774188603,0.246405188972757,0.291449670391112,0.338896892387883,0.389464915365816,0.443927035143251,0.503222253785317,0.568648603558514,0.641752676099523,0.724661034908783,0.821350629909189,0.939333477621766,1.09537352667983,1.34100541983425,"1-2016",42,13,1,"ECK",476334,6374380,"observation",2016-06-10 23:33:28,2016,0,1
0.0279491202914626,0.0580800394989584,0.0905032284536789,0.125439628818007,0.163110182254326,0.20359774188603,0.246405188972757,0.291449670391112,0.338896892387883,0.389464915365816,0.443927035143251,0.503222253785317,0.568648603558514,0.641752676099523,0.724661034908783,0.821350629909189,0.939333477621766,1.09537352667983,1.34100541983425,"1-2016",42,14,1,"ECK",476334,6374380,"observation",2016-06-10 23:33:28,2016,0,1
0.0279491202914626,0.0580800394989584,0.0905032284536789,0.125439628818007,0.163110182254326,0.20359774188603,0.246405188972757,0.291449670391112,0.338896892387883,0.389464915365816,0.443927035143251,0.503222253785317,0.568648603558514,0.641752676099523,0.724661034908783,0.821350629909189,0.939333477621766,1.09537352667983,1.34100541983425,"1-2016",42,15,1,"ECK",476334,6374380,"observation",2016-06-10 23:33:28,2016,0,1
0.0279491202914626,0.0580800394989584,0.0905032284536789,0.125439628818007,0.163110182254326,0.20359774188603,0.246405188972757,0.291449670391112,0.338896892387883,0.389464915365816,0.443927035143251,0.503222253785317,0.568648603558514,0.641752676099523,0.724661034908783,0.821350629909189,0.939333477621766,1.09537352667983,1.34100541983425,"1-2016",42,16,1,"ECK",476334,6374380,"observation",2016-06-10 23:33:28,2016,0,1
0.0279491202914626,0.0580800394989584,0.0905032284536789,0.125439628818007,0.163110182254326,0.20359774188603,0.246405188972757,0.291449670391112,0.338896892387883,0.389464915365816,0.443927035143251,0.503222253785317,0.568648603558514,0.641752676099523,0.724661034908783,0.821350629909189,0.939333477621766,1.09537352667983,1.34100541983425,"1-2016",42,17,1,"ECK",476340,6374422,"observation",2016-06-09 22:19:00,2016,0,1
