"fit","se.fit","Distance.st","area.st","Distance","Area","Area.rd","SeUp","SeLo","pred.rel","upr.rel","lwr.rel","pred","upr","lwr"
0.566595780596355,0.0272884903599359,-1.01912254945073,0.072,7.90356709269385,9.99948536413862,10,0.620081221701829,0.51311033949088,0.637977298813761,0.650237020956456,0.625535327131368,0.950404958694581,1.03486089088754,0.864693528653644
0.563696826058031,0.0272445750251477,-1.00912254945073,0.072,9.03264810593582,9.99948536413862,10,0.61709619310732,0.510297459008741,0.637307482256645,0.649557835288689,0.62487620321476,0.945790663111773,1.03018205249008,0.860152893543008
0.560793511893405,0.0271997284481765,-0.999122549450733,0.072,10.1617291191778,9.99948536413862,10,0.614104979651831,0.507482044134979,0.636636123734848,0.648876633795681,0.624216021592578,0.94116574509698,1.02548932728525,0.855604972010278
0.557886030700503,0.0271539722457788,-0.989122549450733,0.072,11.2908101324198,9.99948536413862,10,0.611107816302229,0.504664245098776,0.635963267624623,0.648193468520191,0.623554818407892,0.93653051035354,1.02078307379012,0.851050013041258
0.554974576211217,0.0271073282292384,-0.979122549450733,0.072,12.4198911456617,9.99948536413862,10,0.608104939540524,0.50184421288191,0.635288958730081,0.647508392070707,0.622892630095696,0.931885267532233,1.01606365441902,0.846488267632768
0.552059343240885,0.0270598183868141,-0.969122549450733,0.072,13.5489721589037,9.99948536413862,10,0.605096587279041,0.49902209920273,0.634613242271711,0.646821457603051,0.62222949337886,0.927230328152241,1.01133143535678,0.84191998876479
0.549140527637239,0.0270114648659087,-0.959122549450733,0.072,14.6780531721457,9.99948536413862,10,0.60208299877442,0.496198056500058,0.633936163874653,0.646132718801531,0.621565445264024,0.922566006520344,1.00658678642895,0.837345431372159
0.546218326228757,0.026962289954975,-0.949122549450733,0.072,15.8071341853877,9.99948536413862,10,0.599064414540508,0.493372237917006,0.633257769556722,0.645442229859653,0.620900523037419,0.917892619648404,1.00183008096887,0.83276485231579
0.543292936772455,0.0269123160651814,-0.939122549450733,0.072,16.9362151986297,9.99948536413862,10,0.596041076260211,0.4905447972847,0.632578105716183,0.64475004546041,0.620234764260621,0.913210487169184,0.997061695681911,0.82817851035341
0.540364557901135,0.0268615657118572,-0.929122549450733,0.072,18.0652962118716,9.99948536413862,10,0.593013226696375,0.487715889105895,0.6318972191193,0.644056220756165,0.619568206766227,0.908519931250531,0.992282010506874,0.823586666109796
0.537433389070123,0.0268100614957406,-0.919122549450733,0.072,19.1943772251136,9.99948536413862,10,0.589981109601774,0.484885668538471,0.631215156887646,0.643360811348135,0.61890088865346,0.903821276507993,0.987491408474677,0.818989582046474
0.534499630503534,0.0267578260840498,-0.909122549450733,0.072,20.3234582383556,9.99948536413862,10,0.586944969628271,0.482054291378796,0.630531966485198,0.642663873265502,0.618232848283692,0.899114849915904,0.982690275564451,0.81438752243088
0.531563483140085,0.0267048821914034,-0.899122549450733,0.072,21.4525392515976,9.99948536413862,10,0.583905052235235,0.479221914044934,0.629847695705216,0.641965462944169,0.617564124275881,0.894400980716986,0.977879000557168,0.809780753304948
0.528625148578488,0.0266512525606116,-0.889122549450733,0.072,22.5816202648395,9.99948536413862,10,0.580861603597287,0.47638869355969,0.629162392656914,0.641265637205167,0.616894755501929,0.889680000330534,0.973057974886923,0.805169542453102
