"X","Y","ID","type","hr05","hr10","hr15","hr20","hr25","hr30","hr35","hr40","hr45","hr50","hr55","hr60","hr65","hr70","hr75","hr80","hr85","hr90","hr95","NestID","BirdID","NestX","NestY","Year","Distance","Distance.st","area","area.st"
478964,6377700,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,54.4732362753794,-0.606666147859423,2.27314211146862,-0.908406487591736
478964,6377700,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,54.4732362753794,-0.606666147859423,2.27314211146862,-0.908406487591736
478964,6377711,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,60.1351872929593,-0.556519604332643,2.27314211146862,-0.908406487591736
478965,6377725,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,68.5235170532511,-0.482226177537643,2.27314211146862,-0.908406487591736
478965,6377725,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,68.5235170532511,-0.482226177537643,2.27314211146862,-0.908406487591736
478970,6377724,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,64.3840473006469,-0.518888469295772,2.27314211146862,-0.908406487591736
478970,6377726,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,65.8883951282709,-0.505564821036871,2.27314211146862,-0.908406487591736
478970,6377726,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,65.8883951282709,-0.505564821036871,2.27314211146862,-0.908406487591736
478970,6377726,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,65.8883951282709,-0.505564821036871,2.27314211146862,-0.908406487591736
478970,6377726,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,65.8883951282709,-0.505564821036871,2.27314211146862,-0.908406487591736
478971,6377756,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,90.3113653705856,-0.289256425484385,2.27314211146862,-0.908406487591736
478972,6377721,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,60.819516415781,-0.550458665260993,2.27314211146862,-0.908406487591736
478975,6377737,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,71.8244524737012,-0.452990583441768,2.27314211146862,-0.908406487591736
478975,6377737,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,71.8244524737012,-0.452990583441768,2.27314211146862,-0.908406487591736
478982,6377683,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,31.7200416159994,-0.808185741161659,2.27314211146862,-0.908406487591736
478984,6377753,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,82.2551716179968,-0.360608203240852,2.27314211146862,-0.908406487591736
478984,6377753,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,82.2551716179968,-0.360608203240852,2.27314211146862,-0.908406487591736
478988,6377727,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,56.7730245632591,-0.586297474036131,2.27314211146862,-0.908406487591736
478988,6377727,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,56.7730245632591,-0.586297474036131,2.27314211146862,-0.908406487591736
478993,6377702,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,32.776715512225,-0.798827033647913,2.27314211146862,-0.908406487591736
478993,6377702,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,32.776715512225,-0.798827033647913,2.27314211146862,-0.908406487591736
478995,6377692,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,24.0555788518255,-0.876068051414726,2.27314211146862,-0.908406487591736
478997,6377794,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,119.068795698626,-0.0345587555141147,2.27314211146862,-0.908406487591736
479005,6377750,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,74.4252729237542,-0.42995573988714,2.27314211146862,-0.908406487591736
479005,6377750,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,74.4252729237542,-0.42995573988714,2.27314211146862,-0.908406487591736
479008,6377730,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,54.2270237003225,-0.608846793642758,2.27314211146862,-0.908406487591736
479010,6377740,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,64.0664304710943,-0.521701525452306,2.27314211146862,-0.908406487591736
479014,6377754,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,78.0021289358271,-0.398276383223418,2.27314211146862,-0.908406487591736
479014,6377745,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,69.0034554726122,-0.477975477953358,2.27314211146862,-0.908406487591736
479014,6377745,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,69.0034554726122,-0.477975477953358,2.27314211146862,-0.908406487591736
479014,6377745,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,69.0034554726122,-0.477975477953358,2.27314211146862,-0.908406487591736
479014,6377762,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,86.0010959952817,-0.327431448576197,2.27314211146862,-0.908406487591736
479016,6377780,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,104.037447320152,-0.167687806505009,2.27314211146862,-0.908406487591736
479024,6377726,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,51.1885378388227,-0.635757934879428,2.27314211146862,-0.908406487591736
479026,6377669,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,14.7417217372804,-0.958558652224688,2.27314211146862,-0.908406487591736
479027,6377675,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,14.0078274307952,-0.965058578251944,2.27314211146862,-0.908406487591736
479027,6377675,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,14.0078274307952,-0.965058578251944,2.27314211146862,-0.908406487591736
479032,6377689,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,22.990313941101,-0.885502847485433,2.27314211146862,-0.908406487591736
479033,6377702,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,32.7773499390762,-0.798821414681304,2.27314211146862,-0.908406487591736
479036,6377708,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,39.3803469894018,-0.740340251922521,2.27314211146862,-0.908406487591736
479037,6377657,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,30.5720415545778,-0.818353302638274,2.27314211146862,-0.908406487591736
479055,6377725,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,64.4809906598936,-0.518029865191109,2.27314211146862,-0.908406487591736
479058,6377664,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,46.4855137831652,-0.677411492068859,2.27314211146862,-0.908406487591736
479060,6377682,"15-2016",1,0.0328523008972888,0.0689804722544212,0.108758899266808,0.152593165896144,0.200795259805271,0.253053193331348,0.309616556604648,0.371577306445118,0.440401784868118,0.517961917850701,0.606816004228174,0.709491144069558,0.823273044708126,0.946820159193657,1.08768258896693,1.25612472813546,1.46893151296016,1.76416543830778,2.27314211146862,10,15,479013,6377676,2016,47.2886379598194,-0.67029841366939,2.27314211146862,-0.908406487591736
478951,6377277,"17-2016",1,0.0306990711167073,0.0631047885178666,0.0974022102343219,0.133858642310626,0.17282363880504,0.214790687799816,0.260356087394339,0.310177821698279,0.364954998828157,0.425242792876506,0.492357172062664,0.568498270753331,0.657223315541404,0.764536411427603,0.901705536289997,1.09319947420687,1.36856582410302,1.73987448199016,2.28970245363165,15,17,478860,6377315,2016,98.4466711535717,-0.217203971430385,2.28970245363165,-0.90630512264296
478951,6377277,"17-2016",1,0.0306990711167073,0.0631047885178666,0.0974022102343219,0.133858642310626,0.17282363880504,0.214790687799816,0.260356087394339,0.310177821698279,0.364954998828157,0.425242792876506,0.492357172062664,0.568498270753331,0.657223315541404,0.764536411427603,0.901705536289997,1.09319947420687,1.36856582410302,1.73987448199016,2.28970245363165,15,17,478860,6377315,2016,98.4466711535717,-0.217203971430385,2.28970245363165,-0.90630512264296
478805,6377288,"17-2016",1,0.0306990711167073,0.0631047885178666,0.0974022102343219,0.133858642310626,0.17282363880504,0.214790687799816,0.260356087394339,0.310177821698279,0.364954998828157,0.425242792876506,0.492357172062664,0.568498270753331,0.657223315541404,0.764536411427603,0.901705536289997,1.09319947420687,1.36856582410302,1.73987448199016,2.28970245363165,15,17,478860,6377315,2016,61.171409459602,-0.547342032887461,2.28970245363165,-0.90630512264296
